,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,HousePrice,Prediction
3790,-1.0001664,-0.053159624,-0.083573714,0.191449,-0.61444473,0.05688605,0.3988799,-0.94432855,2.107,1.1537721
3791,-0.20491931,-0.3707106,-0.066735454,0.023946755,0.10711793,-0.011971395,-0.3515886,1.2898148,0.705,0.8238441
3792,1.4570085,1.0582688,0.3727807,-0.1130306,-0.48220262,-0.04549422,1.0743016,-1.4667897,3.932,3.8281043
3793,-0.8119717,0.026228124,-0.29397628,0.046374682,-0.2718578,-0.071108885,1.2525378,-1.4419106,1.662,1.5152247
3794,-1.4895045,-0.76764935,-0.5340571,-0.090845145,-0.23014383,0.044530056,0.50675976,-0.10839071,0.485,0.6460346
3795,0.028603124,0.42316687,-0.044582546,0.07355795,-0.43693855,-0.0035601305,-0.6752282,0.538466,2.177,2.5266194
3796,0.4537622,-1.2439759,-0.16761059,-0.011082859,0.90500826,-0.078371316,-1.2286987,1.1504918,3.767,2.7445586
3797,-0.7951327,-0.45009837,-0.044504374,-0.056015976,-0.5008408,0.0023906906,-1.3271977,2.095898,0.743,0.53352964
3798,-1.205412,1.3758198,-0.4492505,-0.060373794,0.2979371,-0.012631818,-0.7737271,0.6429582,1.148,1.379553
3799,-1.3164014,-1.0058126,-0.6350267,0.6228673,-1.1345379,-0.05069487,2.284432,-1.8051455,0.488,1.0392574
3800,0.54245836,-0.92642486,0.5854205,-0.076110534,1.1694925,0.019709378,-1.2568413,1.2898148,1.813,2.2481153
3801,-0.38321182,1.8521463,-0.3392707,0.056427464,-0.5327919,-0.087643825,1.1305867,-1.2826843,1.851,2.3122985
3802,0.5339329,1.2964321,0.25488192,-0.113430284,-0.55941784,-0.037998408,-0.848774,0.702668,2.777,3.1184232
3803,1.1679384,-1.4821391,0.49081284,-0.26772624,5.1793575,-0.00094540976,1.0930632,-1.3374184,2.724,2.6984208
3804,-0.11256939,-1.0058126,-0.8511954,-0.08299774,0.27308622,-0.047325015,-0.9519634,0.9365316,3.226,2.1816728
3805,-0.8834052,1.1376566,-0.46930888,-0.18221407,0.34586376,-0.0032276718,1.4260837,-1.0886273,1.079,0.87916744
3806,-0.72618794,-0.21193512,-0.38222054,-0.07132382,-0.66592157,-0.14851698,1.046159,-1.2428778,0.734,1.9209276
3807,-0.2600433,-0.5294861,7.864736,6.3863363,-0.5194789,-0.058612674,1.6699859,-0.31737518,2.44,1.6068705
3808,0.39879707,-1.9584656,-0.2647107,0.106599115,-0.88957936,-0.08166234,-0.90505916,0.89672506,1.954,2.3982959
3809,0.08685135,-0.3707106,0.25021893,-0.026216486,-0.056187768,-0.011933052,-0.85815483,0.8121361,2.407,2.1487215
3810,0.18677352,0.42316687,-0.21239822,-0.28719622,0.79850453,0.084695175,-0.68929946,0.20508598,1.856,2.62236
3811,-0.2970574,0.10561587,-0.1387482,-0.005615038,-0.39078695,-0.02218301,-0.6986803,1.1604435,0.976,1.1379262
3812,-1.2732447,-0.6882616,-0.9059785,-0.20832448,0.2500104,-0.0032591326,-0.8722261,0.6976922,1.525,1.5638736
3813,0.8799803,-1.1645881,0.7435048,-0.1595335,0.0662915,-0.0073755155,0.9945643,-0.600997,2.753,1.8004078
3814,-0.60868543,1.8521463,-0.7263918,-0.09255388,-0.5159288,-0.10190246,0.9992547,-1.3374184,2.208,2.5628588
3815,-0.5493781,0.42316687,-0.58478636,-0.013371777,0.2588857,0.06342214,-0.8628453,0.85691845,1.531,1.4334737
3816,-0.538205,-0.8470371,-0.119076125,-0.22585502,-0.04908752,-0.031166388,2.382931,-2.267897,1.005,1.2265512
3817,1.2694491,0.6613301,-0.19413118,-0.29760188,-0.57450587,-0.054939125,-0.75965583,0.5683209,3.86,3.7925413
3818,0.073613115,0.18500362,-0.18057242,-0.009818137,-0.6605964,0.0106362635,-0.7924889,0.71261966,2.632,2.165464
3819,-0.17738378,-0.92642486,0.14423059,0.0024850317,0.20030868,-0.069231,-0.1499002,-0.62587607,1.839,2.3848474
3820,-0.18167296,-1.3233635,-0.16707692,-0.10902425,0.9236464,-0.027204137,-1.2193178,1.145516,2.527,1.8274466
3821,-0.7963506,-0.92642486,-0.34584814,-0.06306902,-0.28162062,0.09647033,-1.3647211,2.0212605,0.631,0.57926905
3822,0.3709438,-1.1645881,0.3667637,-0.039779205,1.2564706,0.027007136,-0.50637275,0.7474504,1.372,1.7282683
3823,0.6658387,0.9788811,0.29923904,-0.117552385,-0.5558677,-0.06095984,1.0133259,-1.3025876,2.396,3.0359383
3824,-0.21323292,0.5025546,-0.46435237,0.033693176,-0.08370123,0.0055771153,-0.684609,0.5583692,2.532,2.3595636
3825,0.2721866,0.026228124,-0.1846079,-0.34123403,0.50561935,0.08387515,0.8022567,-1.1085306,1.855,1.8970906
3826,0.5624216,-1.6409146,-0.28616944,0.091858014,-0.88336664,-0.102443926,-0.72213244,0.6976922,2.309,2.6431358
3827,-1.2612244,-0.5294861,-0.5466026,-0.24416944,0.65206194,-0.015012993,0.2675479,0.12049703,0.544,0.7701286
3828,-0.6589907,0.42316687,-0.35425594,-0.13986282,-0.23458149,0.04051376,-0.82063144,0.6678373,1.009,1.4225494
3829,-1.356116,0.9788811,-1.5966504,-0.26936015,0.73637736,0.04533248,-0.74558455,0.647934,1.625,1.6725684
3830,0.19339265,-1.1645881,0.49710515,0.009545086,0.8668444,-0.045355216,1.4213933,-0.8298847,2.443,1.4791589
3831,-0.08524568,0.026228124,0.20956418,-0.13371181,-0.5070535,-0.038477316,2.1343384,-1.3224909,0.705,0.96381533
3832,1.44287,0.26439136,0.2986801,-0.2935212,-0.77242523,-0.033450764,0.77411413,-1.1632646,3.467,3.5537589
3833,-0.69145083,0.42316687,-0.1432746,0.023724485,-0.02956184,-0.077287786,-0.12644807,-0.62587607,2.0,2.5239158
3834,-0.8807576,-0.92642486,-1.1465411,-0.06558932,0.8810449,0.10002076,-0.684609,0.5683209,1.542,1.568995
3835,0.1826432,-0.3707106,0.29110238,-0.054849055,-0.25676978,-0.05753,-0.74558455,1.2002501,1.215,1.4355875
3836,-0.82330364,-1.0058126,-0.06140281,-0.12710734,-0.8185769,-0.036005333,1.6183912,-0.7602232,1.388,0.96341765
3837,0.79816806,-0.21193512,0.20629027,-0.08930406,-0.18842988,-0.021025868,-0.7643463,0.5832484,5.00001,3.0434365
3838,-0.06612967,-0.45009837,-0.02256987,-0.11573694,0.022802487,-0.016757857,1.3932507,-1.6359676,1.737,1.8518621
3839,1.001772,-0.13254736,0.45184064,-0.14806575,-0.1520411,-0.020321066,0.7881854,-1.2229745,4.314,3.1826084
3840,0.24210934,0.5819424,0.09730498,-0.12014587,0.6795754,-0.030245543,1.111825,-1.4269831,2.527,2.6073475
3841,-0.372886,0.5819424,-0.1285016,-0.34690928,0.22870967,-0.05263056,0.94765997,-0.7154408,1.099,1.2412874
3842,-0.39576167,0.5819424,0.13544141,-0.29334518,-0.42273805,-0.03968699,0.61933,-0.24771369,0.738,0.9663048
3843,-1.008533,0.8201056,-0.6372997,-0.11508426,-0.08725135,0.073066026,-0.7784176,0.647934,0.922,1.2634652
3844,-0.93333983,1.2170444,-0.6321696,-0.095516026,-0.049975052,-0.01533337,-0.74558455,0.6131033,1.58,1.6819006
3845,1.1484517,-0.45009837,0.6428072,-0.06312019,-0.46888965,-0.03383159,1.3322752,-1.5613303,2.891,3.1427577
3846,0.69771636,-1.0058126,0.63689005,0.0436144,-0.5043909,-0.0033047858,-1.1067475,1.2002501,3.768,2.2520397
3847,2.2317097,1.8521463,0.08240284,0.09857165,-0.5256916,-0.11923703,1.0133259,-1.4120557,5.00001,4.9773216
3848,-0.42568007,1.613983,-0.42696258,0.24869879,-0.7360365,-0.13355526,-1.3600307,1.205226,4.188,2.8316069
3849,2.778343,1.2964321,0.503505,-0.1829858,-0.61710733,-0.02450383,-0.750275,0.52353853,5.00001,4.6777377
3850,-0.9658529,1.0582688,-0.39621434,0.115495265,-0.6508335,0.06609474,-0.7877984,0.6529098,0.926,1.3496442
3851,-0.6339969,-1.1645881,-0.6461207,-0.034287754,0.44615474,-0.08076237,-0.14051935,0.26479584,1.75,1.4657997
3852,-1.068158,1.8521463,-1.0201005,-0.11068207,0.84465617,0.07579202,-0.73620373,0.6578857,1.859,1.492772
3853,-0.63722706,-1.8790778,0.23409821,0.07612264,0.4559176,-0.057147365,-0.5626579,1.175371,0.985,1.298592
3854,-0.7127379,0.42316687,-0.03692909,0.2216244,-0.6712467,-0.05891124,1.1728005,-0.84978795,1.108,0.93343675
3855,0.32365686,-0.8470371,0.047174208,-0.115940824,0.40000314,-0.03240938,-0.71744204,0.8917492,2.156,1.9663109
3856,-0.2624262,-1.0852003,-0.020646023,0.04593909,1.2644583,0.014010561,-0.70337075,0.841991,2.221,1.4157221
3857,-0.13322103,1.0582688,-0.21970658,-0.3029055,-0.40765002,0.0068755117,1.0836824,-1.3772249,1.146,1.9578768
3858,-0.71199656,0.5819424,-0.5342846,-0.17887552,0.1177683,-0.011037752,1.0883728,-1.3772249,1.142,1.6394871
3859,-1.0677344,-0.29132286,-0.24814111,-0.12651816,0.1408441,-0.12661725,-0.8909879,1.2947907,0.857,1.1048918
3860,0.6221525,1.7727586,0.65061295,-0.16927598,0.049428415,-0.05868157,1.3651081,-0.9493044,2.241,2.2949517
3861,-0.882505,-0.21193512,-0.38453418,-0.13538262,-0.40765002,-0.10778548,-0.8769166,0.7474504,0.875,1.996626
3862,-0.97686714,-0.053159624,-0.78161085,-0.21059713,2.0499232,0.059457265,-0.7877984,0.6927164,1.42,1.5657585
3863,0.22807682,-1.8790778,-0.2240809,-0.28249896,-0.100564316,-0.10878557,-0.6799186,0.28967494,2.279,2.5695796
3864,-0.31913877,0.6613301,-0.7061691,-0.122778066,0.35917673,0.19045272,-0.6470856,0.5732967,1.472,1.3630532
3865,0.17168194,1.2170444,-0.1802635,-0.20832448,-0.8283397,-0.0758917,-0.7877984,0.5882242,3.033,3.1574593
3866,0.7376958,-1.8790778,0.02895534,-0.01861147,0.03256533,-0.048017226,-0.8628453,0.9415074,2.371,2.5390875
3867,3.2658806,-0.5294861,1.5534669,0.07612264,0.12664361,0.00419013,-0.5767292,0.5882242,5.00001,4.2054515
3868,0.93918175,0.5819424,0.3280747,-0.06410713,-0.79816365,-0.051542483,-0.9003687,0.9862898,2.725,2.840346
3869,-0.6022251,-0.6882616,-0.75708747,0.045621265,3.0137818,-0.013114741,-0.6799186,0.5583692,2.335,2.124036
3870,-0.37886968,-1.0058126,-0.12460394,-0.17185354,1.5245049,-0.018261503,1.7075094,-1.8101213,1.429,1.5974383
3871,0.57814866,-1.2439759,0.925515,0.1506115,0.57129663,-0.0246638,-1.3506498,1.3097181,2.662,2.752814
3872,-1.0477182,1.3758198,-1.0233117,0.1437776,-0.71828586,0.09635294,-0.7643463,0.647934,1.625,1.6264218
3873,-0.4014806,-0.92642486,-0.11643509,-0.0045503876,-0.1573663,0.031523526,-0.7315133,1.0459996,1.064,1.1663504
3874,-1.3613055,1.1376566,-0.91578037,-0.18487272,-1.0093961,-0.0001993998,0.93827915,-0.70548916,0.675,0.9203278
3875,-0.66312104,-0.76764935,-0.45366147,-0.19552642,0.8082674,0.022467706,-1.3365785,1.3047423,1.238,1.157124
3876,0.27954707,0.9788811,0.14746542,0.23045395,-0.5265792,-0.08983412,-0.6986803,0.5882242,3.804,3.4227376
3877,1.8212187,-0.76764935,1.1180879,0.09500993,0.43994203,-0.0030601844,1.3228942,-1.541427,3.813,3.6359413
3878,1.539615,-0.60887384,1.3328419,0.014099137,-0.018023938,0.0033876542,-1.3365785,1.3345972,2.947,3.2735145
3879,-0.882505,-0.13254736,-0.6047879,-0.13274282,0.22515954,0.1366487,-0.74558455,0.96638656,0.957,0.9253681
3880,-0.33348903,0.7407178,-0.36166894,-0.14686169,0.36627698,0.024726916,-0.7315133,0.75242627,2.119,1.7170078
3881,-0.11834126,-0.76764935,0.25472438,0.07060785,0.41775376,-0.043055244,-1.1395805,1.175371,1.988,1.9771312
3882,0.2589484,-0.053159624,-0.34454492,-0.7170472,-1.2286161,0.03383805,0.50675976,-0.12331817,0.675,0.9938655
3883,1.1656084,-1.4821391,2.0507023,1.5762426,-1.2002152,0.048038412,0.72251946,-1.2179987,3.9,3.1135685
3884,-0.3000757,0.26439136,-0.2167349,0.0561324,1.7712384,-0.004227706,-0.7315133,0.8370152,2.044,1.9373411
3885,-0.20640199,-0.8470371,-0.40357614,-0.06324999,2.1803904,-0.0144769,-0.848774,0.647934,1.944,2.1305168
3886,-0.37802243,-1.2439759,-0.11208453,-0.17475395,-0.63752055,0.039956097,1.1212058,-0.8547638,1.028,1.1494035
3887,2.196761,1.8521463,0.37107304,-0.20832448,-0.8230145,-0.042539246,-0.74089414,0.59319997,5.00001,4.570857
3888,-1.1220641,-0.3707106,0.6667211,0.8276537,-0.7049729,0.028745703,0.3988799,0.3095782,1.188,0.6591042
3889,-0.5882985,0.42316687,0.066905074,-0.15718998,-0.1431658,0.0122058205,-0.44539717,0.7225713,0.968,0.97641647
3890,-0.9904231,0.026228124,1.5592831,1.9748071,-0.47954005,-0.02007181,1.5198922,-1.5613303,0.966,1.0710069
3891,-0.8152548,0.5819424,-0.733429,-0.33844915,-0.04021221,0.1364548,-0.815941,0.6927164,1.048,1.111091
3892,0.628401,-1.0058126,-0.5127953,-0.2701732,-0.1289653,-0.043963384,0.7788046,-1.1682405,2.925,2.753917
3893,-0.5309505,-0.76764935,-0.56966317,-0.29523888,-0.9454938,-0.14628457,-0.947273,0.92657995,1.058,2.1305127
3894,1.9126154,-0.053159624,0.6414017,-0.15239725,-0.09080148,-0.025188792,0.8022567,-1.2229745,4.316,3.9736001
3895,-0.6434755,-0.45009837,-0.4464032,-0.3379989,-1.179802,-0.012026004,-1.3178169,1.2997665,1.125,1.192557
3896,2.087466,-0.8470371,0.76487076,-0.20832448,-0.73781157,-0.039760176,1.3791794,-0.87466705,2.672,2.8026745
3897,-0.45845795,1.2170444,0.057111837,-0.08629632,0.6298737,-0.043958515,-0.23901834,0.055811368,0.638,2.2086728
3898,0.6743641,-0.13254736,0.042121023,-0.2652473,0.0946925,0.039452776,-0.8862974,0.7972086,2.106,2.2645328
3899,-0.63463235,0.5819424,-0.6628579,-0.2705194,-0.7573372,-0.10585917,-1.3600307,1.1604435,2.482,2.2012513
3900,0.18650876,0.6613301,-0.19204003,-0.2280072,-0.5851562,0.026044486,-0.815941,0.7424746,1.646,2.0462465
3901,-0.500026,0.42316687,-0.3564119,-0.11106866,-0.39433706,0.04082729,-0.31875563,-0.42684323,1.042,2.1869369
3902,-0.87392664,0.5025546,-0.38547742,-0.1817005,-0.3668236,-0.05354437,1.0320877,-1.34737,1.325,1.5091269
3903,0.37147334,-0.29132286,0.044163547,-0.29073438,-0.64018315,0.015635533,0.9195174,-0.63582766,1.336,1.4529722
3904,-1.3369471,-0.8470371,-0.25410223,-0.02397896,-0.001160849,0.15019013,-1.439768,1.2549841,0.95,1.0599734
3905,0.8944365,-0.92642486,0.55031633,-0.19061793,0.07960447,-0.0054339496,-0.9003687,0.82706356,2.742,2.756038
3906,0.2756815,-0.053159624,-0.2326119,-0.032647304,-0.007373566,0.04329279,-0.8675357,0.647934,1.913,2.4207485
3907,0.3452087,-1.0058126,0.33705786,-0.10666225,-0.20529297,-0.016903704,1.5527252,-0.80002975,1.963,1.407202
3908,-0.43383482,1.8521463,-0.33460918,-0.13279676,-0.1085521,-0.025734313,-0.68929946,0.72754717,2.226,1.990285
3909,-0.17913122,-1.6409146,0.6012799,0.32823402,0.24823534,0.008635746,1.3322752,-0.9343769,0.931,1.4035646
3910,0.41658926,0.7407178,-0.16013062,-0.40261632,-0.608232,-0.04797953,-1.406935,1.2500083,1.504,2.4183419
3911,0.6791299,-0.5294861,0.634778,-0.085133776,-0.30558398,0.0060272566,1.1024442,-1.1085306,1.508,2.2208076
3912,-0.24156274,0.10561587,0.73647356,0.9398345,-0.71207315,-0.119860575,0.42702246,-1.1732163,4.871,3.010239
3913,-0.5813087,-1.0058126,-0.91694283,-0.2728168,0.43905452,0.16154456,-0.8909879,0.85194266,1.589,1.0938196
3914,-1.2336359,-0.45009837,-0.9173148,-0.16790928,0.5482208,0.02373212,-0.7877984,0.647934,0.914,1.5043153
3915,1.2196205,-1.2439759,0.49729723,-0.22489941,0.0015017439,-0.03454793,1.4729879,-0.79505396,2.778,1.9262282
3916,-1.3510325,0.18500362,-0.6161343,0.2316929,2.0206347,0.045368794,-0.7877984,0.6429582,1.163,1.6356012
3917,0.14769426,-0.8470371,-0.019143756,-0.009268999,0.710639,-0.009106339,-0.72213244,1.0758545,1.154,1.4362595
3918,-0.034993347,-1.2439759,0.18735123,-0.048322976,0.6733627,0.03320676,-0.68929946,1.1206369,1.063,1.1893514
3919,-0.9043216,-0.053159624,-0.48190302,-0.007918554,-0.79017586,-0.12804411,-1.3553402,1.2002501,2.4,2.1067092
3920,-0.6303961,0.26439136,0.08269877,-0.079072446,-0.06595061,0.10478784,0.9007557,-0.75027156,0.919,0.70297503
3921,0.991711,-1.8790778,0.175005,-0.43965724,0.8029422,0.039082374,-0.7690367,0.94648325,2.254,2.1209533
3922,0.116187274,0.34377912,0.11497112,-0.316614,-0.63929564,-0.050741326,1.0696111,-1.3523458,2.39,2.2853134
3923,-0.49155352,1.0582688,-0.29573452,-0.34144434,-0.3952246,-0.059787042,-0.684609,0.59319997,2.402,2.030607
3924,1.0034666,-1.2439759,0.6826995,0.46061668,-0.6668091,-0.0628438,-1.0176294,0.9415074,3.056,3.1335573
3925,0.21886301,-0.053159624,0.29447588,-0.22418393,0.10001768,-0.02780808,1.4260837,-0.87466705,1.24,1.4037366
3926,-0.7406441,-0.92642486,0.12110587,-0.15417972,-0.64373326,-0.052158248,1.923269,-0.98911095,1.261,0.9109384
3927,-0.30828342,0.8201056,-0.4331159,-0.1491442,-0.15381618,0.08873045,-0.7784176,0.68276477,1.69,1.5554833
3928,0.41060558,0.6613301,0.10172565,-0.15366831,-0.8310023,-0.087077774,-0.783108,0.5882242,4.563,3.2486641
3929,0.2721866,0.42316687,0.35968307,-0.15960702,-0.7475744,0.010429018,-0.83939314,0.84696686,2.247,1.9778265
3930,-0.40984714,1.3758198,-0.44018084,-0.1378192,0.08137953,0.010153108,-0.6705377,0.20011017,2.139,2.7475157
3931,-0.19115154,-0.3707106,0.25474453,-0.10370579,0.22249696,-0.021833707,-0.71275157,1.1853226,1.139,1.0943426
3932,-1.0436938,1.613983,-0.07962177,0.20100574,-0.08547629,-0.010915345,-0.7549654,0.6131033,1.24,1.587727
3933,-0.03827643,1.8521463,-0.20845821,0.035560317,0.13640645,-0.06813527,1.0039451,-1.431959,5.00001,3.1315415
3934,-0.6893327,-1.0058126,0.065724455,-0.19509768,0.0015017439,-0.020634558,2.3125746,-1.3672733,0.759,0.78417754
3935,0.0110757025,1.2170444,-0.4407227,-0.028891267,-0.04642493,0.0068779914,-0.83939314,0.6976922,1.432,2.5930324
3936,-0.31151354,-0.92642486,-0.07407028,0.09862637,0.13906904,-0.049138322,1.2572283,-1.4468864,1.76,1.8272961
3937,-0.7297888,-0.92642486,0.018787613,-0.084357,1.1064777,-0.07573667,-0.72213244,1.5684608,0.84,0.7777071
3938,0.33043483,0.10561587,-0.055651486,-0.17931835,0.2863992,0.05853882,-0.85815483,0.80218446,1.806,1.941899
3939,-0.97808504,-0.92642486,-0.7697832,-0.033203416,-0.54077965,-0.09701974,-1.3506498,1.2251292,1.5,1.9599322
3940,-1.054602,0.5819424,-0.06282469,-0.09303549,0.0547536,-0.0609764,2.8566642,-1.5215237,0.712,0.44375852
3941,-0.51998925,1.8521463,-0.72810966,0.01854281,-0.49995324,-0.11597754,0.9992547,-1.4120557,4.5,2.8950484
3942,1.304504,1.8521463,-0.2921324,0.09154762,-0.88159156,-0.12218652,1.0133259,-1.4070798,5.00001,4.5374823
3943,1.1833477,0.26439136,0.044733178,-0.31371725,-0.64373326,-0.025095595,0.750662,-1.1781921,4.054,3.3400393
3944,-0.8294462,-0.8470371,0.30449986,0.63403213,-0.35351065,-0.02606614,1.6559147,-1.9693476,1.01,1.4583637
3945,0.05306738,0.8201056,-0.043460168,-0.2725322,-0.392562,0.006293243,-0.783108,0.75740206,1.758,1.9669966
3946,-1.1769233,1.0582688,-0.7152056,-0.11316771,0.1781204,0.06394785,-0.8675357,0.6976922,1.28,1.267728
3947,0.4246381,-1.3233635,0.6225839,0.0633426,0.89524543,0.00092450576,-0.4500876,0.72754717,1.315,1.9018279
3948,-0.35662946,-0.21193512,-0.6476941,0.20216213,-0.4759899,-0.08595918,-0.7549654,0.5732967,3.727,2.861357
3949,0.7774635,0.42316687,0.059746046,-0.27943626,-0.46533954,0.043106936,-0.80656016,0.6429582,1.555,2.547109
3950,3.9614704,-1.9584656,1.1851739,-0.33954263,-0.5327919,0.01406601,1.0227069,-1.2428778,5.00001,4.250543
3951,0.55585545,0.34377912,0.5093665,-0.23366316,-0.8185769,-0.016148875,-0.75965583,0.73749876,2.799,2.4145637
3952,-1.4951174,0.5025546,-0.11238524,0.21964861,-0.30558398,0.06933896,-0.7924889,0.66286147,0.898,1.0225443
3953,-0.614775,0.026228124,0.69178426,0.1238552,-1.0599853,0.009157616,-0.042020354,0.1105454,1.25,0.96775854
3954,-1.0947933,0.026228124,-0.72481626,0.09597286,0.34763882,0.19944546,-0.83001226,0.8220877,1.625,1.104572
3955,1.0464114,0.5025546,0.034584805,0.08989229,-0.62687016,-0.09684205,-0.980106,0.8867734,5.00001,3.7384593
3956,-0.75552386,-0.5294861,-0.13854724,-0.2156727,-0.56829315,-0.039264254,1.111825,-0.82490885,1.25,1.0506743
3957,0.08462732,0.5819424,0.021818534,-0.26855576,-0.79816365,-0.017594632,0.97111213,-1.2777085,1.915,2.180156
3958,-0.32353386,0.6613301,-0.5108232,-0.2565095,-0.6250951,0.06846599,-0.7315133,0.7723295,1.592,1.2661326
3959,0.1203176,-1.0058126,0.19569692,-0.055118404,-0.11476481,-0.04909737,-1.045772,1.1902984,2.961,1.8647808
3960,-0.4559162,-1.4027513,0.69141877,0.77214986,-0.47954005,-0.042989444,0.93827915,-0.36215755,1.208,1.2402729
3961,-0.08948191,0.42316687,-0.1619664,-0.22453378,-0.37747398,0.046468932,-0.7737271,0.7424746,1.726,1.5975477
3962,-0.691239,-0.3707106,-0.2354796,0.07654033,0.1781204,-0.058512554,1.4167027,-0.8796429,1.057,1.0819247
3963,0.34367305,-0.5294861,0.19886412,-0.058700144,0.7851916,-0.04043979,-0.72213244,0.8618943,1.899,2.24973
3964,-0.6239359,0.26439136,0.036517166,-0.16310468,-0.70941055,0.009401584,1.2290857,-1.2279503,0.989,0.9486207
3965,-0.6544897,-0.29132286,23.809467,31.343082,-1.2445917,-0.110606305,2.1718616,-0.8298847,0.675,0.7331712
3966,-0.47577354,0.026228124,-0.09328962,-0.12529378,-0.043762334,-0.04189557,1.3041326,-1.6210401,2.373,1.7138215
3967,-0.25035292,1.2170444,0.8399613,0.45567104,-1.0147212,0.027325982,1.1165154,-0.8050056,1.25,1.0633667
3968,-0.71739775,1.4552076,-0.09872251,-0.033366926,-0.5177039,-0.034777332,-0.13113849,0.2797233,0.737,1.2953941
3969,1.0493238,-0.21193512,0.43581885,-0.25481585,0.17102017,-0.02157364,-0.8722261,0.7673537,2.594,3.0256102
3970,-1.0350624,1.8521463,-0.78688425,-0.40191773,-0.3961121,-0.026810188,-0.72682285,0.6429582,2.616,1.568394
3971,-1.07949,1.2170444,-0.7225121,-0.13149326,-0.010036158,0.055307534,-0.750275,0.68774056,1.438,1.242057
3972,-0.27942407,-1.4027513,0.440056,0.15355763,0.91920877,0.020511849,-0.92382085,1.6281706,0.918,0.995059
3973,-0.94133574,-0.6882616,-0.4774787,-0.120729834,-0.89579207,-0.026766248,0.9992547,-0.63085186,0.773,1.0443817
3974,-1.280764,0.26439136,-0.57386154,0.048359822,0.21450917,-0.020714216,1.0743016,-1.3722491,0.883,1.3020388
3975,-0.84003675,-0.3707106,-1.0785521,0.011866002,0.89347035,-0.023345847,0.8679227,-1.3075634,2.25,2.1873803
3976,-0.37733406,1.8521463,-0.021368455,-0.15290496,-0.62864524,-0.08906156,1.374489,-0.9343769,1.589,1.2881471
3977,1.0342852,-0.053159624,0.98129666,0.31598076,-0.4724398,-0.055926498,0.3988799,-1.1433613,5.00001,3.8096578
3978,0.49241784,-1.9584656,1.1245474,0.28348532,3.185963,0.014091245,-0.6986803,1.0858063,1.492,1.8638228
3979,-0.2774648,0.5025546,-0.03632218,-0.14062497,-0.033999495,-0.03615872,-1.3225073,1.1853226,1.723,1.9921361
3980,0.0015971281,-0.3707106,0.017955678,0.0006041762,0.8588567,-0.016618114,-0.7877984,1.0808305,1.234,1.5390185
3981,0.28981993,-0.92642486,0.50159293,-0.21700348,-0.6162198,-0.017917816,0.87730354,-0.6159244,1.658,1.5451777
3982,-1.0196002,-1.4821391,-0.11674118,0.023236988,-0.14937852,-0.037816375,0.27223834,0.1105454,0.683,0.86413443
3983,-0.9129,0.6613301,-0.6778094,0.13901772,0.47633082,0.08180344,-0.8675357,0.6927164,1.266,1.5793204
3984,-0.31442598,0.26439136,-0.08709486,-0.052778274,-0.24523187,-0.025174666,1.3182038,-1.1184822,1.075,1.1560323
3985,-0.7657968,-0.13254736,-0.65102917,-0.13740335,0.44792983,-0.042454418,-1.4116254,1.2400566,0.675,1.7175077
3986,1.0711404,-0.3707106,0.53339225,-0.063872345,0.8375559,0.021182628,-0.6564664,0.2797233,2.326,3.282672
3987,-0.28381917,0.8201056,-0.23350294,0.0022932123,-0.45912683,-0.017109724,-0.6658473,0.5683209,1.782,2.2625344
3988,0.77015597,-0.8470371,0.02353982,-0.2886491,-0.70941055,-0.04561861,-0.45946845,-0.26264116,2.894,3.0717595
3989,-0.15922092,1.8521463,-0.2182571,-0.15031223,-0.42007548,-0.067035936,-0.72682285,0.66286147,2.1,2.6716218
3990,0.25661844,-0.8470371,-0.17760429,-0.19054653,-0.45912683,-0.05372372,-0.49699187,0.5981758,1.489,2.027106
3991,1.8027911,-0.29132286,1.1302226,-0.108654514,-0.25321963,-0.005998984,1.0414685,-1.2179987,4.94,3.5658712
3992,0.2721866,-1.0058126,-0.21639566,-0.13688348,0.30237475,-0.08639562,-1.3225073,1.230105,1.665,2.5271595
3993,0.5617862,-1.7203023,0.3002117,0.049104843,-0.04908752,-0.069294155,0.6146396,-1.1383855,3.684,2.7255926
3994,-0.85306317,1.3758198,-0.4735595,-0.1464013,-0.65438366,0.06249307,0.9851834,-1.2876601,0.842,1.1388052
3995,-0.032292746,0.18500362,-0.26745775,-0.2827717,0.06806657,-0.023591178,1.2243953,-1.5215237,1.626,2.0962768
3996,0.14584091,-0.3707106,7.930637,8.980815,-1.0351344,-0.027503798,1.7028189,-0.2278104,1.545,1.1107824
3997,0.13514443,-0.13254736,0.4067611,-0.23190165,-0.44670138,-0.05176045,-1.3318881,1.2748874,1.772,2.0747402
3998,-0.54180586,-0.29132286,-0.5699168,0.119168125,0.06007879,0.016315866,-0.7877984,0.6081275,1.7,2.0599935
3999,-1.3536272,0.9788811,0.10287327,0.14980163,-0.44670138,0.01834004,0.50675976,-0.103414886,0.441,0.4494709
4000,1.0469939,0.10561587,0.88385195,-0.10754893,-0.45113903,-0.039187334,0.97580254,-1.2528294,3.302,3.1810524
4001,0.41087034,1.1376566,-0.43283474,-0.17777762,-0.4440388,-0.078477666,-0.8769166,0.97633815,1.864,2.7549086
4002,0.64698744,-1.1645881,0.60645074,-0.21726754,0.13640645,0.007550807,0.55835444,-0.07355996,1.114,1.3842212
